doc_code,t1,t2,t3,c1,c2,c3,c4,title,content,image,table,appendix,math_exp,attachment,reference,enclosure_image,enclosure,asterisk,appendix_table
C-85-2013,6.,6.2,6.2.1,,,,,트럭 탑재형 크레인 설치시 준수사항,,,,,,,,,,,
C-85-2013,6.,6.2,6.2.1,(1),,,,,트럭 탑재형 크레인의 중량물 작업계획 등 작업과 관련된 위험성평가를 수행하여 중량에 맞는 트럭 탑재형 크레인을 선정하여야 한다.,,,,,,,,,,
C-85-2013,6.,6.2,6.2.1,(2),,,,,"트럭 탑재형 크레인 운행경로와 장비 설치장소, 작업장 지지력과 작업장 주변의 장애물 등을 확인하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.2,6.2.1,(3),,,,,"작업반경내에는 지상 장애물 확인 및 관계 근로자이외 사람들이 접근하지 못하도록 안전 휀스, 출입금지 표지판 설치 등으로 출입을 제한하여야 하며, 작업 중에 운전원과 신호할 수 있도록 신호자를 배치하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.2,6.2.1,(4),,,,,충전전로의 인근에서 작업 시에는 충전부로부터 300센티미터 이상 이격하여 설치하거나 필요시 방호조치를 하여야 한다.,,,,,,,,,,
C-85-2013,6.,6.2,6.2.1,(5),,,,,"트럭 탑재형 크레인의 아웃트리거 설치 시 아웃트리거를 최대로 확장하고, 지지력을 확보한 견고한 곳에 받침판을 깔고 설치하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.2,6.2.1,(6),,,,,"절토 및 성토 선단부에 트럭 탑재형 크레인의 거치를 금지하고, 다만 선단부에 거치시에는 지반의 상태에 따라 충분하게 이격하여 설치하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.2,6.2.1,(7),,,,,트럭 탑재형 크레인의 수직 및 수평 균형을 확인하여 맞추어야 한다.,,,,,,,,,,
C-85-2013,6.,6.2,6.2.2,,,,,작업전 확인사항,,,,,,,,,,,
C-85-2013,6.,6.2,6.2.2,(1),,,,,작업 시작 전에 관리감독자는 다음 필요한 사항을 점검하도록 하여야 한다.,,,,,,,,,,
C-85-2013,6.,6.2,6.2.2,(1),(가),,,,권과방지장치나 그 밖의 경보장치의 기능,,,,,,,,,,
C-85-2013,6.,6.2,6.2.2,(1),(나),,,,브레이크․클러치 및 조정장치의 기능,,,,,,,,,,
C-85-2013,6.,6.2,6.2.2,(1),(다),,,,와이어로프가 통하고 있는 곳 및 작업장소의 지반상태,,,,,,,,,,
C-85-2013,6.,6.2,6.2.2,(1),(라),,,,와이어로프 등의 이상 유무,,,,,,,,,,
C-85-2013,6.,6.2,6.2.2,(1),(마),,,,"하역장치, 유압장치 및 턴테이블등 주요부위에 대한 상태",,,,,,,,,,
C-85-2013,6.,6.2,6.2.2,(2),,,,,"트럭 탑재형 크레인 이동시 이동경로를 사전에 근로자에게 교육하고, 운전원에게 중량물 취급의 작업계획서에 의한 작업방법, 신호수와 신호방법의 사전협의, 인양 줄걸이 작업 시 주의사항 등을 교육하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.2,6.2.2,(3),,,,,"인양작업 시 신호수를 배치 여부를 확인해야 하며, 운전원과 신호수의 신호방법을 확인하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.2,6.2.2,(4),,,,,"작업하는 운전자 또는 작업자가 보기 쉬운 곳에 정격하중, 운전속도, 경고표시 등의 부착상태 및 달기구 정격하중의 표시를 확인하여야 하며, 인양물의 중량을 확인하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.2,6.2.2,(5),,,,,"트럭 탑재형 크레인의 회전반경내에 안전 휀스, 출입금지 표지판 설치 등 관계자이외 근로자 출입을 금지하는 조치여부를 점검하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.2,6.2.2,(6),,,,,"트럭 탑재형 크레인의 수평도를 확인하고, 아웃트리거의 받침 및 지반의 침하 여부를 점검하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.2,6.2.2,(7),,,,,트럭 탑재형 크레인을 사용하여 하물을 운반하는 경우에 훅의 해지장치의 설치 상태를 확인하여야 한다.,,,,,,,,,,
C-85-2013,6.,6.2,6.2.2,(8),,,,,"트럭 탑재형 크레인 명세서에 적혀 있는 지브의 경사각의 범위를 확인하여야 하며, 길이가 긴 인양물을 수평에서 수직으로 세울 필요가 있는 경우에는 인양 반경 증가에 따른 트럭 탑재형 크레인 인양 능력을 사전에 검토하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.2,6.2.2,(9),,,,,"작업 전에 주변의 고압선, 지상 장애물 등 및 지하매설물 여부를 점검 하여야 하며, 고압선은 절연용 방호구의 설치여부를 확인하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.2,6.2.2,(10),,,,,"강풍 시 사고 위험성이 있으므로 풍속의 크기를 측정하여 확인하고, 순간풍속이 초당 10미터를 초과하는 경우에는 작업을 중지하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.2,6.2.2,(11),,,,,"근로자가 5킬로그램 이상의 중량물을 들어올리는 작업을 하는 경우에 주로 취급하는 물품에 대하여 근로자가 쉽게 알 수 있도록 물품의 중량과 무게 중심에 대하여 작업장 주변에 안내표시를 하며, 취급하기 곤란한 물품은 손잡이를 붙이거나 갈고리, 진공빨판 등 적절한 보조도구를 활용하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.3,,,,,,인양작업 실시,,,,,,,,,,,
C-85-2013,6.,6.3,6.3.1,,,,,인양작업 중 안전수칙,,,,,,,,,,,
C-85-2013,6.,6.3,6.3.1,(1),,,,,트럭 탑재형 크레인을 사용하는 경우에 구조 부분을 구성하는 강재 등이 변형되거나 부러지는 일 등을 방지하기 위하여 해당 크레인의 제조자가 제공하는 사용설명서를 준수하여야 한다. 또한 명세서에 적혀 있는 지브의 경사각의 범위에서 사용하도록 하여야 한다.,,,,,,,,,,
C-85-2013,6.,6.3,6.3.1,(2),,,,,"탐승설비를 훅에 매달거나 붐에 부착하는 등의 탑승작업은 절대 금지해야 하고, 인양 작업 시 인양물 위에 근로자가 탑승한 채로 이동을 금지해야 하며, 근로자에게 교육을 시켜야 한다.",,,,,,,,,,
C-85-2013,6.,6.3,6.3.1,(3),,,,,"인양 작업 시 인양물의 무게 중심, 고압선 등 주변 장애물 등을 점검하여야 하며, 슬링벨트의 체결을 견고하게 하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.3,6.3.1,(4),,,,,"긴 자재는 경사지게 인양하지 않고 수평을 유지하여 인양토록 해야 하며, 부딪힘 등을 방지하기 위하여 인양을 유도하기 위한 보조 로프를 사용하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.3,6.3.1,(5),,,,,"인양작업 시 자재 맞음의 위험구역에 관계 근로자이외의 사람을 출입금지 시키고, 자재에 와이어로프 체결이후 자재의 맞음의 위험구역에서 이탈하도록 하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.3,6.3.1,(6),,,,,"트럭 탑재형 크레인의 인양작업 중에 정격하중을 초과하는 하중을 걸어서 사용해서는 아니되며, 턴테이블 볼트 등 주요 구조부 부속품의 결함상태를 수시로 확인하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.3,6.3.1,(7),,,,,인양작업을 할 때 트럭 탑재형 크레인의 넘어짐을 방지하기 위하여 아웃트 리거의 수평 상태 및 지반의 침하 여부 등 설치 상태를 수시로 점검하여야 한다.,,,,,,,,,,
C-85-2013,6.,6.3,6.3.1,(8),,,,,"인양용 공구를 이용한 인양작업 중에 와이어로프, 슬링벨트, 훅 안전고리, 훅 해지장치, 샤클의 손상 등을 수시로 점검하여 변형 또는 균열이 있는 사용을 금지해야 하며, 주기적으로 와이어로프, 슬링벨트 등을 교체하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.3,6.3.1,(9),,,,,"권과방지장치, 비상정지장치 및 과부하방지장치의 불량 및 임의 해지 등 작동상태를 수시점검 하여야 하며, 아웃트리거 용접부의 균열유무 및 침하 유무를 점검하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.3,6.3.1,(10),,,,,충전전로의 인근에서 작업 시에는 충전부로부터 300센티미터 이상 이격 하거나 신호수를 배치하여 고압선에 접촉하지 않도록 하여야 한다.,,,,,,,,,,
C-85-2013,6.,6.3,6.3.1,(11),,,,,"인양물의 형상, 무게, 특성에 따른 안전조치와 줄걸이 와이어로프의 매단 각도는 60° 이내로 하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.3,6.3.1,(12),,,,,"부재를 인양하여 수평이동시 전선 등 장해물에 접촉할 우려는 없는지 확인하여야 하며, 유도 로프를 끌거나 누르지 않도록 하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.3,6.3.1,(13),,,,,클램프로 부재 인양 및 철골부재 여러 개를 동시 인양할 경우는 떨어짐의 사고를 방지하기 위하여 KOSHA Guide C-44-2012 (철골공사 안전보건 작업 지침)을 따른다.,,,,,,,,,,
C-85-2013,6.,6.3,6.3.2,,,,,운전원 준수사항,,,,,,,,,,,
C-85-2013,6.,6.3,6.3.2,(1),,,,,"트럭 탑재형 크레인의 턴테이블 볼트 등 부속품의 결함상태를 점검하고, 주요 구조부 용접부의 균열 상태를 수시로 점검하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.3,6.3.2,(2),,,,,"부재를 인양하여 내려야 할 지점에서 일단 붐대를 정지시켜 흔들림을 멈추게 하고, 인양물을 서서히 내리도록 하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.3,6.3.2,(3),,,,,"아웃트리거는 수평을 유지하여 최대로 확장하고, 받침목은 2단의 초과사용을 금지하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.3,6.3.2,(4),,,,,인양작업 중에 감전재해 예방을 위하여 주변에 고압선과 인양물의 간섭상태를 점검하여야 한다.,,,,,,,,,,
C-85-2013,6.,6.3,6.3.2,(5),,,,,"트럭 탑재형 크레인 적재함에 승․하강 시 뛰어 내리거나 하는 행위를 금지하고, 차에 부착된 발판을 딛고 천천히 이동하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.3,6.3.2,(6),,,,,"작업 중 운전석 이탈을 금지하여야 한다. 다만, 운전원이 장비를 떠나야 할 경우는 인양물을 지면에 내려놓아야 하고, 구동 엔진 정지 및 브레이크는 고정 상태로 하여 잠금장치를 하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.3,6.3.2,(7),,,,,"인양상태에서 갑작스런 스윙은 작업반경이 증가하게 되어 넘어짐의 위험이 있으므로 천천히 스윙하여야 하며, 갑작스러운 정지를 금하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.3,6.3.2,(8),,,,,트럭 탑재형 크레인의 전방으로 양중물 인양작업 시 넘어짐의 위험이 높으므로 전방으로는 작업을 금지하여야 한다.,,,,,,,,,,
C-85-2013,6.,6.3,6.3.2,(9),,,,,"트럭 탑재형 크레인에 작용하는 충격하중은 슬링 등에 전달되어 붐의 파괴나 넘어짐 사고가 발생할 수 있으므로 충격하중을 최소화 할 수 있도록 급 가속하는 작업은 피해야 하며, 스윙 시 인양물이 출렁거리지 않게 하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.3,6.3.2,(10),,,,,"인양작업을 할 때에는 신호수와 일정한 신호방법을 정하여 신호하도록 하고, 운전자는 그 신호에 따르도록 하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.3,6.3.2,(11),,,,,"트럭 탑재형 크레인의 안전장치의 이상 및 운전 이상 시에는 운전을 정지하고, 관리감독자에게 통보하여야 한다.",,,,,,,,,,
C-85-2013,6.,6.3,6.3.2,(12),,,,,운전원은 차량 후진 시 사각지대에 근로자의 작업여부를 먼저 확인하여야 한다.,,,,,,,,,,
C-85-2013,6.,6.3,6.3.2,(13),,,,,기타 운전원 준수사항은 KOSHA Guide C-69-2012 (이동식 크레인 안전 보건작업 지침)을 따른다.,,,,,,,,,,
C-85-2013,6.,6.4,,,,,,작업 종료,,,,,,,,,,,
C-85-2013,6.,6.4,6.4.1,,,,,작업 종료 시 안전수칙,,,,,,,,,,,
C-85-2013,6.,6.4,6.4.1,(1),,,,,작업 종료 후 근로자의 넘어짐 사고를 방지하기 위하여 정리정돈을 하여야 한다.,,,,,,,,,,
C-85-2013,6.,6.4,6.4.1,(2),,,,,"경사면에 주차를 금지하여야 하며, 붐의 상태를 안전한 위치에 내려두고, 운전실은 항상 시건장치를 확인하여야 한다.",,,,,,,,,,
C-84-2013,4.,,,,,,,트러스교의 특징 및 종류,,,,,,,,,,,
C-84-2013,4.,,,(1),,,,,트러스교의 주요 특징은 다음과 같다.,,,,,,,,,,
C-84-2013,4.,,,(1),(가),,,,트러스교의 높이를 임의로 정할 수 있어 상당히 큰 휨모멘트에도 저항할 수 있다. 따라서 거더교보다 장지간의 교량에 사용할 수 있다. 도로교에서는 지간장 100미터 이상에서 철도교에서는 지간장 80미터 이상에서 트러스교가 경제적이다. 최대 지간장의 트러스교는 1918년에 완성된 캐나다의 Quebec교로 지간이 549미터이다.,,,,,,,,,,
C-84-2013,4.,,,(1),(나),,,,구성부재를 개별적으로 운반하여 현장에서 조립이 가능하므로 부재운반이 곤란한 산악지역에 적합한 구조형식이다.,,,,,,,,,,
C-84-2013,4.,,,(1),(다),,,,트러스의 상하에 바닥판의 설치가 가능하므로 2층 구조의 교량형식으로 사용할 수 있다.,,,,,,,,,,
C-84-2013,4.,,,(1),(라),,,,트러스구조는 내풍성이 좋고 강성확보가 용이하여 장대교량의 보강형(Stiffening girder)으로 적합하다.,,,,,,,,,,
C-84-2013,4.,,,(1),(마),,,,트러스교는 거더교에 비해 부재수가 많아 제작상 불리하다.,,,,,,,,,,
C-84-2013,4.,,,(2),,,,,트러스교의 각종 형식에 따른 종류는 다음과 같다.,,,,,,,,,,
C-84-2013,4.,,,(2),(가),,,,"와렌 트러스(Warren truss) : 바닥판이 위에 있는 상로(上路)의 단지간에 사용하기 좋고, 바닥판이 아래에 있는 하로교(下路橋)에 사용할 때 에는 횡형의 부착을 용이하게 하기 위하여 부수직재를 넣어 격간을 분 할하는 경우가 많다. 지간 60미터까지 적용 가능하고 현재 트러스교로서 가장 널리 사용되는 형식이다.",<그림 2>,,,,,,,,,
C-84-2013,4.,,,(2),(나),,,,"하우 트러스(Howe truss) : 사재의 방향이 지간 중심선에 대하여 위에서 아래로 바깥으로 향한 트러스이며, 사재는 일반적으로 압축재, 수직재는 인장재가 되며, 강교에서는 보통 쓰이지 않고 목교에서 많이 쓰이는 형식이다.",<그림 3>,,,,,,,,,
C-84-2013,4.,,,(2),(다),,,,"프랫 트러스(Pratt truss) : 사재의 방향이 하우 트러스와 반대로 된 트러스이며, 이 때 사재는 인장재, 수직재는 제일 외측에 있는 것을 제외하고 압축재가 되고, 압축력을 받는 상현재가 하우 트러스의 상현재보다 큰 압축력을 받게 되는 단점도 있다.",<그림 4>,,,,,,,,,
C-84-2013,4.,,,(2),(라),,,,"분격 트러스 : 지간이 길어지면 트러스 높이가 높아지고, 사재의 경사 각도 커지는 관계로 격간 길이가 길어져 압축재로서 불리하게 되고 가로보도 길어져 비경제적으로 되기 때문에 격간을 나눈 트러스를 말한다.",<그림 5>,,,,,,,,,
C-84-2013,5.,,,,,,,작업계획 수립 시 주요 검토사항,,,,,,,,,,,
C-84-2013,5.,,,(1),,,,,공사현장의 제반여건과 설계도서에서 정하고 있는 작업단계별 작업방법이 부합하고 공사용 장비 적용상의 문제가 없는지 검토한 후 구체적인 작업계획을 수립하여야 한다.,,,,,,,,,,
C-84-2013,5.,,,(2),,,,,작업계획서는 본 공법에 대한 이해와 경험을 갖춘 자가 수립하여야 하며 공사중에는 계획서의 내용 이행여부를 수시로 확인하여야 한다.,,,,,,,,,,
C-84-2013,5.,,,(3),,,,,공장에서 제작된 트러스구성 부재 등을 반입해서 사용하기 전에 유자격의 전문가가 구조적 안전성 및 부재의 결함·손상여부를 확인하여야 한다.,,,,,,,,,,
C-84-2013,5.,,,(4),,,,,"크레인을 사용하여 장비의 반입·반출, 부재의 조립 및 해체작업을 하는 경우에는 작업방법 및 순서 등이 포함된 중량물 취급 작업계획을 수립하여야 한다.",,,,,,,,,,
C-84-2013,6.,,,,,,,공통 안전사항,,,,,,,,,,,
C-84-2013,6.,,,(1),,,,,안전보건총괄책임자는 각 세부공정별로 위험성평가를 실시하고 위험등급에 따른 관리대상 공정을 정하여 재해예방대책을 수립하고 작업하여야 한다.,,,,,,,,,,
C-84-2013,6.,,,(2),,,,,"위험성평가를 실시할 때에는 설계도서, 현장조건, 시행하고자 하는 안전조치사항, 투입되는 근로자 및 건설장비 등을 종합적으로 검토하여 위험요인을 제거하거나 위험수준을 낮출 수 있도록 재해예방대책을 수립한 후 작업을 시작하여야 한다.",,,,,,,,,,
C-84-2013,6.,,,(3),,,,,고소작업에 따른 근로자들의 안전을 고려하여 추락 및 낙하물 방지시설을 설치하여야 한다.,,,,,,,,,,
C-84-2013,6.,,,(4),,,,,추락의 위험이 있는 고소작업의 경우에는 근로자가 안전하게 승강할 수 있는 승강설비 및 안전난간을 갖추어야 한다.,,,,,,,,,,
C-84-2013,6.,,,(5),,,,,충전전로의 인근에서 작업 시에는 산업안전보건기준에 관한 규칙 제322조의 충전전로 인근에서 차량·기계장치 작업을 준수하여 설치하여야 한다.,,,,,,,,,,
C-84-2013,6.,,,(6),,,,,"화재의 위험이 있는 용접 및 용단 작업장소에는 소화기, 방화수 등을 비치하여 초기 소화할 수 있도록 하여야 한다.",,,,,,,,,,
C-84-2013,6.,,,(7),,,,,"절단, 절삭, 용접작업 시 감전방지를 위해 접지 및 누전차단기가 설치된 분전반의 전원을 사용하고, 전선의 피복손상 유무를 확인하여야 한다.",,,,,,,,,,
C-84-2013,6.,,,(8),,,,,강풍시 고소에 있는 상부 자재 등의 맞음 재해가 발생하지 않도록 조치하여야 한다.,,,,,,,,,,
C-84-2013,6.,,,(9),,,,,"부재의 반입 및 반출, 가조립을 위한 작업 시 작업 지휘자를 정하여 작업을 직접 지휘하게 하여야 한다.",,,,,,,,,,
C-84-2013,6.,,,(10),,,,,"반입 및 반출, 가조립 등의 작업 시 교량 부재에 손상을 주지 않도록 신중하게 취급하여야 한다.",,,,,,,,,,
C-84-2013,6.,,,(11),,,,,작업후 작업장 주위를 청결하게 유지하여 위험을 사전에 방지하여야 한다.,,,,,,,,,,
C-84-2013,6.,,,(12),,,,,단위 작업반 내에서 의사소통이 미흡한 경우 위험상황을 초래할 수 있으므로 작업반 구성시 외국인 근로자가 포함되는 경우 원활한 의사소통을 위하여 사전에 교육․훈련을 실시하여야 한다.,,,,,,,,,,
C-84-2013,6.,,,(13),,,,,기타 안전수칙 및 산업안전보건법에 규정된 사항을 준수하여야 한다.,,,,,,,,,,
C-84-2013,7.,,,,,,,트러스교 시공순서,,,,,,,,,,,
C-84-2013,7.,,,(1),,,,,크레인을 이용하여 트러스거더를 인양 설치하는 시공순서는 다음과 같다.,"<그림 6>, <그림 7>",,,,,,,,,
C-84-2013,7.,,,(2),,,,,"본 작업지침은 필요시 가설벤트를 설치하고 지상에서 크레인으로 트러스 세그먼트를 인양 조립하여 시공하는 공법에 대한 내용이며, 해상에서의 크레인공법에 대한 경우에는 관련 해당 작업지침을 참고하고, 압출공법에 대한 경우에는 KOSHA GUIDE C-10-2011(교량공사(I.L.M공법) 안전보건작업 지침)에 따른다.",,,,,,,,,,
C-84-2013,8.,,,,,,,트러스거더 설치 시 안전작업,,,,,,,,,,,
C-84-2013,8.,8.1,,,,,,트러스거더 반입 및 적재,,,,,,,,,,,
C-84-2013,8.,8.1,,(1),,,,,"운반차량은 정격하중, 적재길이 및 선회반경 등의 현장 및 작업 조건을 고려하여 선정하여야 한다.",,,,,,,,,,
C-84-2013,8.,8.1,,(2),,,,,"트러스거더 운반시 지정 구간내 제한속도 규정 및 지정속도 운행을 준수하여야 하며, 운반전에 운전자에게 위험구간 및 운행방법에 대하여 사전교육을 실시하여야 한다.",,,,,,,,,,
C-84-2013,8.,8.1,,(3),,,,,"커브길에는 신호수를 배치하고 신호수의 신호에 따라 운행하도록 사전교육을 실시하여야 하며, 볼록반사경 등을 설치하여야 한다.",,,,,,,,,,
C-84-2013,8.,8.1,,(4),,,,,"후진 작업 시 유도자의 유도에 의한 작업을 하여야 하며, 유도자는 운전자가 보이는 장소에서 유도하여야 한다.",,,,,,,,,,
C-84-2013,8.,8.1,,(5),,,,,"작업 전에 사용할 기계나 기구, 인양고리 등을 점검하고 불량품이 있으면 교체하여야 한다.",,,,,,,,,,
C-84-2013,8.,8.1,,(6),,,,,"인양물에 의한 협착재해를 예방하기 위해 유도자 및 근로자는 양중 작업자가 보이는 위치에 있어야 하며, 인양 작업 시 근로자의 출입통제를 철저히 해야 한다.",,,,,,,,,,
C-84-2013,8.,8.1,,(7),,,,,트러스부재 인양에 사용되는 인양용 와이어로프 및 슬링로프는 작업 전에 점검을 실시하여야 한다.,,,,,,,,,,
C-84-2013,8.,8.1,,(8),,,,,트러스부재 인양 시 인양용 와이어로프 등은 2줄 걸이로 양방향으로 결속하여야 한다.,,,,,,,,,,
C-84-2013,8.,8.1,,(9),,,,,슬링로프로 강재를 감을 때 강재모서리와 로프 접촉부에 보호대를 설치하여야 한다.,,,,,,,,,,
C-84-2013,8.,8.1,,(10),,,,,"인양물 적치장소 및 중량물 취급장소는 지반침하에 의한 도괴재해 예방을 위해 잡석다짐, 콘크리트 타설 등을 고려하여야 한다.",,,,,,,,,,
C-84-2013,8.,8.1,,(11),,,,,"트러스부재의 받침은 스크루잭(Screw jack)과 침목 받침을 적절히 분배하여 사용하고, 인양물을 내려 놓기 전에 지반의 평탄성을 확인한 후 받침목 설치상태를 확인하여야 한다.",,,,,,,,,,
C-84-2013,8.,8.2,,,,,,트러스거더 조립,,,,,,,,,,,
C-84-2013,8.,8.2,,(1),,,,,지상조립장 선정시 고려할 사항은 다음과 같다.,,,,,,,,,,
C-84-2013,8.,8.2,,(1),(가),,,,자재 반입·반출 동선이 유리한 장소,,,,,,,,,,
C-84-2013,8.,8.2,,(1),(나),,,,"자재의 하역, 야적, 이동, 양중 및 설치 등 이동과정 최소화",,,,,,,,,,
C-84-2013,8.,8.2,,(1),(다),,,,제작장 바닥면은 연약지반 여부 확인 후 운영,,,,,,,,,,
C-84-2013,8.,8.2,,(1),(라),,,,부등침하 방지를 위해 로울러로 충분한 다짐 실시(필요시 버림콘크리트 타설),,,,,,,,,,
C-84-2013,8.,8.2,,(1),(마),,,,지반면보다 높은 강우 등으로 인한 배수가 원활한 장소,,,,,,,,,,
C-84-2013,8.,8.2,,(1),(바),,,,거더 횡방향 간격은 전도시 옆 거더 피해 방지를 위해 충분한 간격과 수평유지,,,,,,,,,,
C-84-2013,8.,8.2,,(1),(사),,,,제작된 순서대로 반출할 수 있는 충분한 운반공간,,,,,,,,,,
C-84-2013,8.,8.2,,(2),,,,,"부재의 접합면은 조립 전에 깨끗하게 청소하여야 하고, 조립 중 부재의 손상이 발생하지 않도록 유의하여 조립하여야 한다.",,,,,,,,,,
C-84-2013,8.,8.2,,(3),,,,,"지상 조립에서 고소 작업이 필요한 경우 이동식비계나 계단식 발판을 사용하여야 하고, 사다리를 이용하여 승강하는 경우에는 사다리를 고정하는 등의 전도 예방조치를 취하여야 한다.",,,,,,,,,,
C-84-2013,8.,8.2,,(4),,,,,트러스거더 접합 용접작업 시 근로자의 감전재해를 예방하기 위해 다음과 같은 조치를 취하여야 한다.,,,,,,,,,,
C-84-2013,8.,8.2,,(4),(가),,,,용접봉 홀더 및 전선의 손상유무 확인,,,,,,,,,,
C-84-2013,8.,8.2,,(4),(나),,,,접지 및 누전차단기 설치,,,,,,,,,,
C-84-2013,8.,8.2,,(4),(다),,,,용접기에 자동전격방지기 설치,,,,,,,,,,
C-84-2013,8.,8.2,,(4),(라),,,,용접기 및 분전함 등의 충전부에는 보호관 및 보호캡 등의 방호조치 실시,,,,,,,,,,
C-84-2013,8.,8.2,,(5),,,,,"트러스거더 조립 시 하부에는 근로자의 출입을 금지하여야 하며, 조립이 완료된 후에는 부재의 강도를 체크하여야 한다.",,,,,,,,,,
C-84-2013,8.,8.3,,,,,,가설벤트 설치(필요시),,,,,,,,,,,
C-84-2013,8.,8.3,,(1),,,,,가설벤트 설치공사 시에는 사전에 가설벤트 위치의 지반 지내력을 확인하고 부등침하 방지를 위하여 다음과 같은 조치를 하여야 한다.,,,,,,,,,,
C-84-2013,8.,8.3,,(1),(가),,,,버림 콘크리트 타설,,,,,,,,,,
C-84-2013,8.,8.3,,(1),(나),,,,필요시 하부에 H 빔 설치,,,,,,,,,,
C-84-2013,8.,8.3,,(2),,,,,가설벤트는 작업시의 하중을 고려하여 구조검토를 실시하고 조립도를 작성하여 조립도의 순서에 따라 조립하여야 한다.,,,,,,,,,,
C-84-2013,8.,8.3,,(3),,,,,"가설벤트 설치 시 설치 계획서를 작성하여야 하며, 설치 계획서 작성 시 인원, 장비, 자재 반입일정 및 수량 등의 적정성 여부 등이 포함되어야 한다.",,,,,,,,,,
C-84-2013,8.,8.3,,(4),,,,,"가설벤트를 반입하여 현장에 적재 시 전도위험이 없도록 하여야 하며, 2단 이상 적재를 금지하여야 한다.",,,,,,,,,,
C-84-2013,8.,8.3,,(5),,,,,"가설벤트 재료의 이상 유무를 확인하여 균열, 부식, 휨 및 단면 부족 등의 결함이 있는 자재는 사용해서는 아니된다.",,,,,,,,,,
C-84-2013,8.,8.3,,(6),,,,,기초가 경사진 경우에는 가설벤트의 미끄럼 방지조치를 하여야 한다.,,,,,,,,,,
C-84-2013,8.,8.3,,(7),,,,,"최종적으로 가설벤트가 조립, 설치된 경우에는 레벨을 측정 점검하고 볼트의 체결상태 및 위치를 점검하여야 한다.",,,,,,,,,,
C-84-2013,8.,8.3,,(8),,,,,가설벤트 설치 시 근로자들이 안전하게 오르내릴 수 있는 승강설비를 설치하여야 한다.,,,,,,,,,,
C-84-2013,8.,8.3,,(9),,,,,가설벤트 설치 시 근로자의 추락방지를 위해 안전대를 착용후 작업할 수 있도록 사전에 철저히 교육시켜야 한다.,,,,,,,,,,
C-84-2013,8.,8.3,,(10),,,,,가설벤트 설치 시 낙하물에 의한 재해를 방지하기 위해 하부에 근로자의 출입을 통제하여야 한다.,,,,,,,,,,
C-84-2013,8.,8.3,,(11),,,,,"작업시작 전에 작업통로, 안전방망, 안전난간 등 안전시설의 설치상태와 이상유무를 확인하여야 한다.",,,,,,,,,,
C-84-2013,8.,8.3,,(12),,,,,가설벤트 설치 시 신호수와 운전자는 사전에 신호체계에 대하여 필히 확인하고 신호수의 신호에 따라 작업을 진행하여야 한다.,<그림 8>,,,,,,,,,
C-84-2013,8.,8.4,,,,,,트러스거더 설치,,,,,,,,,,,
C-84-2013,8.,8.4,,(1),,,,,"작업 전 인양에 사용될 와이어로프, 샤클, 훅 등의 손상여부를 점검하여야 한다.",,,,,,,,,,
C-84-2013,8.,8.4,,(2),,,,,"교각, 교대, 가설벤트 등에 설치되는 안전난간, 사다리 등의 안전시설은 고정형으로 설치하여야 한다.",,,,,,,,,,
C-84-2013,8.,8.4,,(3),,,,,"조립한 트러스거더 부재를 인양하기 위한 슬링로프는 정해진 위치에 걸고, 각이지거나 날카로운 부분에 슬링로프가 접하는 곳은 완충재를 설치하여 슬링로프가 손상되지 않도록 하여야 한다.",,,,,,,,,,
C-84-2013,8.,8.4,,(4),,,,,"조립된 트러스거더 부재를 도로에서 인양하는 경우에는 차량통제 계획을 수립하고, 이 통제계획에 따라 작업공간에 차량이나 근로자들의 출입을 금지한 후 작업하여야 한다.",,,,,,,,,,
C-84-2013,8.,8.4,,(5),,,,,조립한 트러스거더 부재를 인양할 때 신호수가 트러스거더 위에서 신호하는 것을 금지하여야 한다.,,,,,,,,,,
